KG.Code;Katastralgemeinde;EZ;PLZ;Straße;ON;Gst.;Gst.Fl.;ErwArt;Erwerbsdatum;Widmung;Bauklasse;Gebäudehöhe;Bauweise;Zusatz;Schutzzone;Wohnzone;öZ;Bausperre;seit/bis;zuordnung;Geschoße;parz.;VeräußererCode;Erwerbercode;Zähler;Nenner;BJ;TZ;Kaufpreis ;/m² Gfl.;AbbruchfixEU;m³ Abbruch;AbbruchkostEU;FreimachfixEU;Freimachfläche;FreimachkostEU;Baureifgest;% Widmung;Baurecht;Bis;auf EZ;Stammeinlage;sonst_wid;sonst_wid_prz;ber. Kaufpreis;Bauzins
01654;Eßling;1142;1220;Krautackergasse;21;391/173;500;Kaufvertrag;28.01.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;8;9;1;1;;664/20;295000;590;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;295000;
01617;Strebersdorf;681;1210;Fillenbaumgasse;32;155/1;3294;Kaufvertrag;30.01.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;9;8;1;1;;619/20;2000000;607,1646;0;0;0;0;0;0;FALSCH;50;FALSCH;;;FALSCH;L;50;2000000;
01209;Ober St.Veit;1557;1130;Ghelengasse;42A;816/8;295;GRA Beschluss;02.03.2020;W;I;6,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;1;9;1;1;;;354000;1200;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;354000;
01401;Dornbach;2091;1170;Carl - Reichert - Gasse;28;885/4;37;GRA Beschluss;04.03.2020;W;I;7,5;o gk;25%;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;40832;1103,568;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;40832;
01405;Ottakring;5098;1160;Adolf-Czettel-Gasse;4-6;3315/35;82;MA 64-Bescheid;09.03.2020;GB;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;1;9;1;1;;;318160;3880;0;0;0;0;0;0;FALSCH;60;FALSCH;;;FALSCH;Gb  I  g;40;318160;
01405;Ottakring;989;1160;Liebhartstalstraße;48;302/1;5;MA 64-Bescheid;10.03.2020;W;I;7,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;4750;950;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;4750;
01215;Unter St.Veit;391;1130;Neue-Welt-Gasse;25;280/66;793;Kaufvertrag;27.02.2020;W;II;10,5;g;Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Villa;3;J;8;8;2;3;;617/20;1779000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1779000;
01603;Donaufeld;1559;1210;Kalsergasse;36;1387/5;263;Kaufvertrag;09.01.2020;W;I;6;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;866/20;569000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;569000;
01209;Ober St.Veit;1712;1130;Wlassakstraße;1;1082/5;667;Kaufvertrag;28.01.2020;W;II;10,5;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;9;8;1;1;;395/20;1850000;2773,613;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1850000;
01305;Meidling;246;1120;Pachmüllergasse;3;.421;45;MA 64-Bescheid;28.02.2020;W;III;13;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;1;1;1;;;103500;2300;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;103500;
01503;Heiligenstadt;943;1190;Dennweg;43;720/6;23;MA 64-Bescheid;12.03.2020;W;I;7,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;13;9;1;1;;;36800;1600;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;36800;
01503;Heiligenstadt;943;1190;Dennweg;43;876/1;18;MA 64-Bescheid;12.03.2020;Sww;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;;13;9;1;1;;;306;17;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;306;
01616;Stammersdorf;3591;1210;Wolfersgrünweg;;3377;4628;Kaufvertrag;17.02.2020;SwwL;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Landwirtsch. Nutzung;;;9;9;1;1;;812/20;46280;10;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;46280;
01617;Strebersdorf;2294;1210;Langenzersdorfer Straße;75B;228/3;641;Kaufvertrag;20.01.2020;W;I;4,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;8;9;1;1;2020;657/20;521200;;0;0;0;0;0;0;FALSCH;100;WAHR;31.08.2117;2276;FALSCH;;;521200;
01305;Meidling;1003;1120;Ehrenfelsgasse;2;29/19;867;Kaufvertrag;07.01.2020;W;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;;J;9;8;1;1;;323/20;3250000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;3250000;
01210;Penzing;1080;1140;Fenzlgasse;47;633/107;485;Kaufvertrag;24.02.2020;GB;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;;J;9;8;1;2;;1115/20;900000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;900000;
01617;Strebersdorf;1748;1210;Fillenbaumgasse;21-23;197/4;5;MA 64-Bescheid;19.03.2020;W;I;6,5;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;13;8;1;1;;;3400;680;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;3400;
01617;Strebersdorf;111;1210;Mühlweg;114;623/10;46;MA 64-Bescheid;10.03.2020;W;I;6,5;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;1;1;1;;;34500;750;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;34500;
01204;Hadersdorf;942;1140;Hochstraße;23;477;504;Kaufvertrag;09.01.2020;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Kleingarten;;J;9;9;1;1;;598/20;490000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;490000;
01302;Fünfhaus;509;1150;Mariahilfer Gürtel;17;.457;593;Kaufvertrag;31.01.2020;GB;IV;18,0;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;5;J;9;8;1;1;1880;622/20;4400000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;4400000;
01301;Altmannsdorf;88;1120;Altmannsdorfer Straße;90;113/1;468;Kaufvertrag;09.01.2020;GB;II;;g;GV;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;3;N;8;8;1;1;1900;772/20;1150000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1150000;
01651;Aspern;2600;1220;Haengasse;3;711/36;643;Kaufvertrag;10.02.2020;W;I;6;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;9;9;1;2;;1052/20;234000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;234000;
01651;Aspern;5326;1220;Ostbahnbegleitstraße;2B/31;591/276;386;Kaufvertrag;27.02.2020;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;9;9;1;1;;1314/20;330000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;330000;
01651;Aspern;6698;1220;Strohblumengasse;84;1102/407;341;Kaufvertrag;12.02.2020;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;8;9;1;1;2020;1425/20;982000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;982000;
01210;Penzing;396;1140;Hadikgasse;124;552/15;619;Kaufvertrag;21.02.2020;W;III;;g;tw. Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;;J;9;8;1;1;;1608/20;1750000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1750000;
01211;Rosenberg;44;1130;Schluckergasse;17/71;29/79;490;Kaufvertrag;18.02.2020;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;9;9;1;1;;456/20;360000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;360000;
01206;Hütteldorf;3745;1140;Jakob-Kern-Weg;Parz. 69;674/69;382;Kaufvertrag;12.02.2020;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;9;9;1;1;;1607/20;349000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;349000;
01654;Eßling;3587;1220;Bambergergasse;83;307/27;587;Kaufvertrag;30.01.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;9;8;1;1;;1194/20;495000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;495000;
01613;Leopoldau;444;1210;Josef-Brazdovics-Straße;9;1321/2;2589;Kaufvertrag;13.02.2020;GB;II;;g;BG, 70%;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;655/20;1780000;687,5242;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1780000;
01613;Leopoldau;444;1210;Josef-Brazdovics-Straße;9;1321/2;2589;Kaufvertrag;16.01.2020;GB;II;;g;BG, 70%;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;655/20;1300000;502,1244;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1300000;
01617;Strebersdorf;1439;1210;Mühlweg;;650/3;728;Sonstiges;16.11.2021;W;I;;g;35%;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;8;1;1;;;605405;831,6003;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;605405;
01801;Atzgersdorf;386;1230;Wagenmanngasse;2;1109/18;603;GR Beschluss;28.02.2020;GB;I;6,5;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;1;8;1;1;;;910000;1509,121;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;910000;
01657;Leopoldstadt;6880;1020;Stadionallee;östlich;1855/244;168;Kaufvertrag;17.01.2020;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;J;9;9;1;1;;1051/20;210000;1250;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;210000;
01613;Leopoldau;20;1210;An der Schanze;;1359/3;7;MA 64-Bescheid;14.04.2020;W;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;6;1;1;;;7490;1070;0;0;0;0;0;0;FALSCH;70;FALSCH;;;FALSCH;"WGV5 21g
WI 7,5g";"20

10";7490;
01616;Stammersdorf;3744;1210;Stammersdorfer Straße;188-194;1010/20;2487;Kaufvertrag;20.02.2020;GB;I;;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;;J;8;8;1;1;2019;995/20;10660000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;10660000;
01613;Leopoldau;1218;1210;Gerasdorfer Straße;195-197;2095/1;57;MA 64-Bescheid;15.04.2020;GS;;;;100 m²;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;25935;455;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;25935;
01617;Strebersdorf;2268;1210;Fritz-Kandl-Gasse;;650/3;247;MA 64-Bescheid;23.04.2020;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;8;1;1;;;100282;406;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;100282;
01209;Ober St.Veit;3692;1130;Wlassakstraße;Parz. 6;993/14;408;Kaufvertrag;02.03.2020;GS;;;;80 m²;FALSCH;FALSCH;FALSCH;FALSCH;;Kleingarten;;J;9;9;1;1;;756/20;275000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;275000;
01603;Donaufeld;1790;1210;Quarzweg;;1320/39;17;MA 64-Bescheid;24.04.2020;GB;I;7,5;g;35%;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;9180;540;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;9180;
01617;Strebersdorf;2297;1210;Hofherr-Schrantz-Gasse;2A;405/57;4000;Kaufvertrag;26.02.2020;IG;;26;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;1292/20;1156000;289;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1156000;
01616;Stammersdorf;4540;1210;Karl-Schott-Gasse;6;582/13;753;Kaufvertrag;09.01.2020;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;9;9;1;1;2019;965/20;1200000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1200000;
01305;Meidling;2190;1120;Tichtelgasse;12;.1088;281;Kaufvertrag;09.03.2020;GB;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;;J;9;8;1;1;;993/20;1300000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1300000;
01301;Altmannsdorf;356;1120;Altmannsdorfer Straße;73;206/3;464;Kaufvertrag;06.02.2020;GB;V;;g;GV;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;J;8;8;1;1;;1004/20;2450000;5280,172;0;0;0;0;0;0;FALSCH;80;FALSCH;;;FALSCH;GBGVI 7,5g70%;20;2450000;
01613;Leopoldau;342;1210;Drygalskiweg;59;646/1;47;MA 64-Bescheid;27.04.2020;GB;;;;GV, StrG5;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;6;1;1;;;72850;1550;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;72850;
01613;Leopoldau;342;1210;Drygalskiweg;59;646/1;157;MA 64-Bescheid;27.04.2020;W;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;6;1;1;;;381510;2430;0;0;0;0;0;0;FALSCH;70;FALSCH;;;FALSCH;W2g;30;381510;
01668;Süßenbrunn;720;1220;Weingartenallee;18/15;252/59;360;Kaufvertrag;12.02.2020;GS;;;;100 m²;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;9;9;1;1;;1550/20;535000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;535000;
01651;Aspern;6633;1220;Groß-Enzersdorfer Straße;69;629/131;1755;Kaufvertrag;28.01.2020;GB;II;;g;BG;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;9;1;1;;1583/20;480750;273,9316;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;480750;
01652;Breitenlee;1716;1220;Quadenstraße;43;659/1;609;Kaufvertrag;10.02.2020;W;I;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;8;8;1;1;;1621/20;1500000;2463,054;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1500000;
01651;Aspern;1737;1220;Ulanenweg;49;993/2;3713;Kaufvertrag;12.02.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;8;1;1;;1633/20;2613000;703,7436;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2613000;
01104;Oberlaa Land;818;1100;Unterlaaer-Straße;3;2048/2;1;MA 64-Bescheid;24.04.2020;GB;I;4,5;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;13;8;1;1;;;980;980;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;980;
01201;Auhof;540;1130;Pallenbergstraße;4;1217;667;Kaufvertrag;27.02.2020;W;I;6,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;9;9;1;1;1920;813/20;810000;1214,393;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;810000;
01208;Oberbaumgarten;482;1140;Bensasteig;10;134/18;435;Kaufvertrag;30.01.2020;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;9;1;1;;1721/20;187000;429,8851;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;187000;
01306;Rudolfsheim;214;1150;Arnsteingasse;19;1/11;324;Kaufvertrag;03.03.2020;W;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;3;J;8;8;1;1;;1817/20;1410000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1410000;
01658;Hirschstetten;1114;1220;Halblehenweg;26A;396/68;953;Kaufvertrag;06.03.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;9;9;1;1;;1800/20;750000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;750000;
01652;Breitenlee;2036;1220;Mayredergasse;östlich;499/24;403;Kaufvertrag;05.03.2020;Eklw;;;;Bausperre § 8 (1);FALSCH;FALSCH;FALSCH;WAHR;;unbebaut;;;8;9;1;1;;1789/20;153140;380;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;153140;
01652;Breitenlee;2035;1220;Mayredergasse;östlich;499/121;363;Kaufvertrag;05.03.2020;Eklw;;;;Bausperre § 8 (1);FALSCH;FALSCH;FALSCH;WAHR;;unbebaut;;;8;9;1;1;;1600/20;137940;380;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;137940;
01603;Donaufeld;797;1210;Leopoldauer Straße;54;1350/2;27;MA 64-Bescheid;28.04.2020;GB;III;;g;BG;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;13;8;1;1;;;22815;845;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;22815;
01613;Leopoldau;6490;1210;Alter Wiener Weg;3/5;1500/25;209;Kaufvertrag;13.02.2020;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Kleingarten;;J;9;9;1;1;;1591/20;50000;239,2345;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;50000;
01607;Groß Jedlersdorf II;355;1210;Koloniestraße;13;868/2;427;Kaufvertrag;28.02.2020;W;II;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;3;J;8;8;1;1;;1769/20;1270000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1270000;
01209;Ober St.Veit;62;1130;Einsiedeleigasse;hint. 9;134/1;1422;Kaufvertrag;28.04.2020;Spk;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;;9;9;1;1;;945/20;315000;221,519;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;315000;
01654;Eßling;463;1220;Englisch-Feld-Gasse;22;355/24;1100;Kaufvertrag;27.02.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;8;1;1;;1907/20;1050000;954,5455;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1050000;
01654;Eßling;3823;1220;Kaudersstraße;16;322/107;657;Kaufvertrag;23.01.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;9;9;1;1;;1279/20;340000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;340000;
01651;Aspern;2850;1220;Auhirschenweg;15;1031/10;725;Kaufvertrag;10.03.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;9;8;1;1;;2042/20;815000;1124,138;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;815000;
01651;Aspern;2886;1220;Erlenweg;12;1022/14;425;Kaufvertrag;23.04.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;2174/20;600000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;600000;
01654;Eßling;2477;1220;Gartenheimstraße;50;365/109;558;Kaufvertrag;01.04.2020;W;I;6;gr;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;9;9;1;1;;1917/20;345000;618,2795;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;345000;
01614;Schwarze Lackenau;991;1210;Wildnergasse;73B;202;459;Kaufvertrag;23.01.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;8;1;1;;940/20;200000;435,7299;0;0;0;0;0;0;FALSCH;100;WAHR;31.12.2078;990;FALSCH;;;200000;
01614;Schwarze Lackenau;994;1210;Georgistraße;75;19/169;551;Baurechtsvertrag;07.01.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;9;1;1;;743/20;;13,70599;0;0;0;0;0;0;FALSCH;100;WAHR;31.12.2119;772;FALSCH;;;;EUR 7.552,00
01206;Hütteldorf;2044;1140;Jupiterweg;32;781/599;427;Kaufvertrag;31.01.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;885/20;690000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;690000;
01206;Hütteldorf;651;1140;Minorgasse;62;530/32;564;Kaufvertrag;07.02.2020;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;3;J;9;8;1;1;1937;1008/20;900000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;900000;
01208;Oberbaumgarten;565;1140;Tinterstraße;9A;116/12;530;Kaufvertrag;19.03.2020;W;I;7,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;9;1;1;;1574/20;530000;1000;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;530000;
01306;Rudolfsheim;1705;1150;Jheringgasse;12;.1397;286;Kaufvertrag;16.01.2020;W;IV;18,0;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;5;J;8;8;1;1;;772/20;2000000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2000000;
01609;Jedlesee;421;1210;Schillgasse;9;603;343;Kaufvertrag;15.01.2020;W;II;10,5;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus leer;2;J;9;9;1;1;1900;379/20;230000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;230000;
01613;Leopoldau;1044;1210;Jerusalemgasse;50;2236/33;944;GR Beschluss;29.04.2020;GB;I;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;1;8;1;1;;;1227000;1299,788;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1227000;
01613;Leopoldau;3154;1210;Lammaschgasse;44;2242/79;898;GR Beschluss;29.04.2020;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;1;8;1;1;;;991000;1103,563;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;991000;
01304;Hetzendorf;731;1120;Belghofergasse;42;399/14;589;Kaufvertrag;25.02.2020;W;II;10,5;gk;Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;J;8;8;1;1;;895/20;1500000;2546,689;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1500000;
01201;Auhof;793;1130;Hermesstraße;36K;1380/5;802;Kaufvertrag;24.03.2020;W;I;6,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;3;J;8;8;1;1;;809/20;1200000;1496,259;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1200000;
01617;Strebersdorf;897;1210;Florian-Ott-Gasse;;851/2;368;GRA Beschluss;04.05.2020;W;I;6,0;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;191360;520;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;191360;
01654;Eßling;5097;1220;Cortigasse;18;133/3;642;Kaufvertrag;02.04.2020;GB;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;1934/20;350000;545,1713;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;350000;
01654;Eßling;5348;1220;Schafflerhofstraße;3/5;133/8;412;Kaufvertrag;02.04.2020;W;I;6,5;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;8;8;1;1;;1934/20;850000;2063,107;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;850000;
01613;Leopoldau;3754;1210;Gusengasse;10A;2229/131;276;Kaufvertrag;14.02.2020;W;I;6,5;o gk;Bausperre § 8 (2);FALSCH;FALSCH;FALSCH;WAHR;;Ein-, Zweifamilienhaus;;J;8;9;1;1;2020;1233/20;675000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;675000;
01616;Stammersdorf;3336;1210;Marinonigasse;8-10;649/2;4393;Kaufvertrag;06.03.2020;W;I;;g;45%;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;8;1;1;;1314/20;1780000;405,1901;0;0;0;0;0;0;FALSCH;50;WAHR;31.12.2113;3336;WAHR;WI 6,5m ogk;50;1780000;
01654;Eßling;2936;1220;Hadrawagasse;26;363/64;564;Kaufvertrag;31.01.2020;W;I;6;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;8;1;1;;2134/20;350000;620,5674;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;350000;
01305;Meidling;2094;1120;Steinbauergasse;20;.1108;393;Kaufvertrag;14.02.2020;GB;III;;g;GV;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;4;J;9;8;1;2;1900;548/20;665000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;665000;
01304;Hetzendorf;476;1120;Bethlengasse;3;426/4;759;Kaufvertrag;31.01.2020;W;I;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;9;8;1;2;;876/20;830000;2187,088;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;830000;
